file,id,source,author,premium,risk,text_excerpt
data/cards.ts,card-219,"Rav Kook, Olat HaRaAYaH I",Rav Kook,true,PD (†1935),"Pour Rav Kook, la prière n'est pas d'abord une demande adressée à Dieu mais une élévation de soi vers Dieu. Elle n'est pas une technique de communication mais u"
data/cards.ts,card-220,"Rav Kook, Midot HaRaAYaH",Rav Kook,true,PD (†1935),Rav Kook rejoint les prophètes dans leur vision universaliste. Le judaïsme n'est pas un particularisme clos mais le porteur d'un message destiné à toute l'human
data/cards.ts,card-221,"Chofetz Chaim, Introduction au Sefer Chofetz Chaim",Chofetz Chaim,true,likely-PD-or-traditional,Rabbi Israël Meir Kagan (1838-1933) a consacré son chef-d'œuvre à un seul sujet : les lois du lashon hara (médisance). Son insight fondamental : la plupart des
data/cards.ts,card-222,Tehillim 34:14 — cité par Chofetz Chaim,Chofetz Chaim,true,likely-PD-or-traditional,Le Chofetz Chaim voit dans ce verset de David le programme d'une vie spirituelle entière. Garder la langue du mal dépasse ne pas mentir : c'est choisir chaque m
data/cards.ts,card-223,"Chofetz Chaim, Ahavat Chesed I:1",Chofetz Chaim,true,likely-PD-or-traditional,"Dans Ahavat Chesed, le Chofetz Chaim développe la dimension positive : aimer faire le bien. Contre une religiosité purement défensive, il célèbre l'activation d"
data/cards.ts,card-224,"Chofetz Chaim, Shmirat HaLashon",Chofetz Chaim,true,likely-PD-or-traditional,"Le Chofetz Chaim vivait avec une conscience aiguë de la valeur du temps. Chaque heure est un don, non un droit. La prolixité, les bavardages sans but, les distr"
data/cards.ts,card-225,"Chofetz Chaim, Shmirat HaLashon II",Chofetz Chaim,true,likely-PD-or-traditional,"Pour le Chofetz Chaim, la yirat shamayim n'est pas la peur d'un policier divin mais une conscience constante de la présence divine. Cette conscience est ce qui"
data/cards.ts,card-226,"Chofetz Chaim, Ahavat Chesed III",Chofetz Chaim,true,likely-PD-or-traditional,Le Chofetz Chaim enseignait que les grandes vertus commencent à la maison. Le shalom bayit (paix du foyer) est une pratique quotidienne : choisir la conciliatio
data/cards.ts,card-227,"Chofetz Chaim, Ahavat Chesed II:17",Chofetz Chaim,true,likely-PD-or-traditional,"Le Chofetz Chaim soulignait que même de petits actes de charité comptent. La régularité, la conscience et le cœur derrière le geste importent autant que la quan"
data/cards.ts,card-228,"Talmud Bavli, Shabbat 55a — cité par Chofetz Chaim",Chofetz Chaim,true,likely-PD-or-traditional,"Le Chofetz Chaim enseignait que la vérité n'est pas seulement un idéal moral mais l'essence même de Dieu. Mentir, c'est s'éloigner du divin. Dire la vérité — mê"
data/cards.ts,card-229,"Chofetz Chaim, Introduction au Mishnah Berura",Chofetz Chaim,true,likely-PD-or-traditional,Le Mishnah Berura du Chofetz Chaim est une œuvre monumentale de halakha pratique. Derrière la technicité juridique se cache une vision unifiante : les lois ne s
data/cards.ts,card-230,Tehillim 32:10 — cité par Chofetz Chaim,Chofetz Chaim,true,likely-PD-or-traditional,Le Chofetz Chaim distinguait emunah (croire que Dieu existe) de bitachon (se fier à Dieu au quotidien). Le bitachon est une attitude pratique : s'efforcer humai
data/cards.ts,card-231,"Ramban, Iggeret HaRamban",Ramban,true,likely-PD-or-traditional,"L'Iggeret HaRamban est une lettre de Nahmanide à son fils, devenue l'un des textes de Musar les plus lus au monde. L'humilité est son pilier central. Parler dou"
data/cards.ts,card-232,"Ramban, Commentaire sur la Torah — Shemot 13:16",Ramban,true,likely-PD-or-traditional,"Le Ramban enseigne une vision providentialiste radicale : ce qu'on appelle ""hasard"" est en réalité un miracle caché (neis nistar). Reconnaître cela n'est pas na"
data/cards.ts,card-233,"Ramban, Iggeret HaRamban (version étendue)",Ramban,true,likely-PD-or-traditional,"L'urgence de l'étude chez le Ramban n'est pas anxiété mais amour. Étudier ""comme si c'était le dernier jour"" est une méditation sur la finitude qui libère pour"
data/cards.ts,card-234,"Ramban, Sha'ar HaGemul",Ramban,true,likely-PD-or-traditional,"Dans son Sha'ar HaGemul, le Ramban explore la vie après la mort avec précision philosophique. Sa thèse centrale : ce monde n'est pas la fin mais la préparation."
data/cards.ts,card-235,"Ramban, Commentaire sur Vayikra 19:2",Ramban,true,likely-PD-or-traditional,"Le Ramban innove ici une catégorie morale essentielle : le ""naval birshut haTorah"" — celui qui fait des choses techniquement autorisées mais dans un esprit cont"
data/cards.ts,card-236,"Ramchal, Messilat Yesharim 1:1",Ramchal,true,likely-PD-or-traditional,"Le Messilat Yesharim (La Voie des Justes, 1740) de Rabbi Moshe Chaim Luzzatto ouvre sur cette question fondamentale : pourquoi sommes-nous ici ? La vigilance (z"
data/cards.ts,card-237,"Ramchal, Messilat Yesharim, chapitre 19",Ramchal,true,likely-PD-or-traditional,Le Ramchal décrit une échelle de vertus allant de la zehirut (vigilance) à la kedushah (sainteté). La hasidut — la piété véritable — est le degré où l'on agit n
data/cards.ts,card-238,"Ramchal, Derekh Hashem 1:2",Ramchal,true,likely-PD-or-traditional,"Dans Derekh Hashem, le Ramchal pose la question fondamentale : pourquoi Dieu a-t-Il créé le monde ? Sa réponse : pour le pur bien des créatures. Dieu ne manque"
data/cards.ts,card-239,"Ramchal, Messilat Yesharim, chapitre 10",Ramchal,true,likely-PD-or-traditional,Le Ramchal distingue le Musar externe (les actes) du Musar interne (les motivations). La nekiyut consiste à purifier même les intentions cachées. Il ne suffit p
data/cards.ts,card-240,"Ramchal, Messilat Yesharim, chapitre 26",Ramchal,true,likely-PD-or-traditional,Le Messilat Yesharim culmine dans l'ahavat Hashem — l'amour de Dieu. Ce n'est pas un sentiment romantique mais une aspiration de tout l'être vers la source de t
data/cards.ts,card-241,"Sfat Emet, Bereshit 5631",Sfat Emet,true,likely-PD-or-traditional,"Le Sfat Emet (Rabbi Yehudah Aryeh Leib Alter, 1847-1905) enseigne que chaque être, chaque événement contient une nekudat ha-emet — un point de vérité divine. La"
data/cards.ts,card-242,"Sfat Emet, Shabbat 5632",Sfat Emet,true,likely-PD-or-traditional,"Pour le Sfat Emet, chaque semaine est orientée vers le Shabbat comme vers sa vérité intérieure. Les six jours sont des préparations — le Shabbat révèle le sens"
data/cards.ts,card-243,"Sfat Emet, Rosh HaShanah 5641",Sfat Emet,true,likely-PD-or-traditional,Le concept de hithadeshot (renouvellement) est central chez le Sfat Emet. Chaque matin est une résurrection partielle. Rien ne doit être pris pour acquis — ni l
data/cards.ts,card-244,"Sfat Emet, Vayeira 5636",Sfat Emet,true,likely-PD-or-traditional,"La théologie du Sfat Emet est profondément mystique : l'étincelle divine (nitzutz) est présente en tout être. Voir cette étincelle dans l'autre — dans l'ennemi,"
data/cards.ts,card-245,"Sfat Emet, Pesach 5639",Sfat Emet,true,likely-PD-or-traditional,"Le Sfat Emet interprète la sortie d'Égypte comme un processus intérieur perpétuel. ""Mitzraim"" signifie aussi ""étroitesse"" — l'étroitesse de nos perspectives, de"
data/cards.ts,card-246,"Sfat Emet, Shavuot 5633",Sfat Emet,true,likely-PD-or-traditional,"Pour le Sfat Emet, l'étude de la Torah n'est pas une activité intellectuelle parmi d'autres — c'est le contact avec la source divine de vie. Chaque mot de Torah"
data/cards.ts,card-247,"Sfat Emet, Sukkot 5635",Sfat Emet,true,likely-PD-or-traditional,"Le Sfat Emet, héritier de la tradition hassidique, insiste sur la joie dans le service divin. ""Ivdu et Hashem b'simcha"" (Ps 100:2) n'est pas une suggestion mais"
data/cards.ts,card-248,"Sfat Emet, Rosh HaShanah 5644",Sfat Emet,true,likely-PD-or-traditional,"Le Sfat Emet voit Rosh HaShanah non comme un jugement mais comme une re-création. Chaque année, le monde reçoit une nouvelle vitalité divine. L'homme qui se pré"
data/cards.ts,card-249,"Sfat Emet, Nitzavim 5648",Sfat Emet,true,likely-PD-or-traditional,"Cette affirmation du Sfat Emet est profondément libératrice : peu importent les fautes, il existe en nous un noyau d'âme indestructible. Ce ""point intérieur"" es"
data/cards.ts,card-250,"Sfat Emet, Vaetchanan 5637",Sfat Emet,true,likely-PD-or-traditional,"Le Sfat Emet suit le Talmud : ""Quelle est l'avodah (service) du cœur ? La prière."" La vraie prière n'est pas récitation mais révélation : en priant, on découvre"
data/cards.ts,card-251,Zohar I:1a (araméen),Baal Shem Tov,true,likely-PD-or-traditional,"Le Zohar (Livre de la Splendeur, XIIIe s.) voit dans le premier mot de la Torah un univers de mystères. Chaque lettre hébraïque est une porte ; chaque mot une f"
data/cards.ts,card-252,"Ari (Rabbi Yitzhak Luria), Sha'ar HaKavanot",Baal Shem Tov,true,likely-PD-or-traditional,"Rabbi Yitzhak Luria (1534-1572) développe la doctrine kabbalistique du tikkun : à la suite du shvivat hakelim (brisure des vases), des étincelles divines sont t"
data/cards.ts,card-253,"Baal Shem Tov, Keter Shem Tov",Baal Shem Tov,true,likely-PD-or-traditional,"La devekut (communion avec Dieu) est au cœur de la mystique du Baal Shem Tov. Contrairement aux ascètes qui se retirent du monde pour trouver Dieu, il enseigne"
data/cards.ts,card-254,"Baal Shem Tov, Toledot Yaakov Yosef",Baal Shem Tov,true,likely-PD-or-traditional,"Le Baal Shem Tov a révolutionné le judaïsme en ouvrant la spiritualité aux ""simples"" — ceux qui ne pouvaient étudier les textes. La sincérité du berger qui chan"
data/cards.ts,card-255,"Abraham Joshua Heschel, God in Search of Man",Heschel,true,COPYRIGHT (†1972 → 2042),Heschel voyait dans l'étonnement (wonder) le fondement de la vie religieuse. L'être humain qui ne s'étonne plus de l'existence — du fait qu'il y ait quelque cho
data/cards.ts,card-256,"Abraham Joshua Heschel, The Sabbath (1951)",Heschel,true,COPYRIGHT (†1972 → 2042),"Dans The Sabbath, Heschel oppose la civilisation de l'espace (qui domine, bâtit, possède) à la civilisation du temps (qui sanctifie, repose, contemple). Le Shab"
data/cards.ts,card-257,"Abraham Joshua Heschel, The Prophets",Heschel,true,COPYRIGHT (†1972 → 2042),"Dans The Prophets, Heschel révolutionne la lecture prophétique. Les prophètes ne sont pas des devins — ils sont des hommes touchés par le pathos divin, la souff"
data/cards.ts,card-258,"Emmanuel Lévinas, Totalité et Infini (1961)",Lévinas,true,COPYRIGHT (†1995 → 2065),"La philosophie de Lévinas (1906-1995) est une éthique fondée sur la rencontre avec le visage de l'autre (autrui). Ce visage est vulnérable, fragile, et il m'int"
data/cards.ts,card-259,"Emmanuel Lévinas, Autrement qu'être (1974)",Lévinas,true,COPYRIGHT (†1995 → 2065),"Lévinas forge le concept de ""responsabilité pour autrui"" — non pas une obligation contractuelle mais une responsabilité infinie, inconditionnelle. Avant tout co"
data/cards.ts,card-260,"Talmud Bavli, Sanhedrin 37a",Lévinas,true,COPYRIGHT (†1995 → 2065),"Le Talmud enseigne que chaque être humain peut dire : ""Le monde a été créé pour moi."" Cette affirmation audacieuse est anti-nihiliste : chaque vie a une valeur"
data/cards.ts,card-261,Shemot 20:2 (Premier Commandement),Heschel,true,COPYRIGHT (†1972 → 2042),"Le premier commandement n'est pas une injonction mais une identification. Dieu se présente d'abord comme Celui qui libère, non comme Celui qui commande. La loi"
data/cards.ts,card-262,Zacharie 4:6,Heschel,true,COPYRIGHT (†1972 → 2042),Le prophète Zacharie porte un message anti-militariste radical : ce ne sont pas les armées ni les stratégies humaines qui accomplissent l'histoire sainte — c'es
data/cards.ts,card-263,Isaïe 55:7,Rav Kook,true,PD (†1935),Isaïe proclame une teshuvah accessible à tous. L'invitation divine au retour n'est pas réservée aux pieux — elle s'adresse explicitement au méchant et à l'iniqu
data/cards.ts,card-264,Yirmiyahu 31:3,Heschel,true,COPYRIGHT (†1972 → 2042),"Jérémie rapporte les paroles les plus tendres de Dieu dans toute la Bible hébraïque. L'amour divin précède toute histoire, tout mérite, toute réponse humaine. I"
data/cards.ts,card-265,Isaïe 49:23,Rabbi Joseph B. Soloveitchik,true,COPYRIGHT (†1993 → 2063),La promesse d'Isaïe à ceux qui attendent Dieu dans l'obscurité est absolue. La honte — être trahi par ce en quoi on a mis sa confiance — n'atteindra pas ceux qu
data/cards.ts,card-266,Eikha 3:37 (Lamentations),Rabbi Nahman,true,likely-PD-or-traditional,Au cœur du livre des Lamentations — né de la destruction du Temple — Jérémie affirme la souveraineté divine absolue. Rien n'arrive sans que Dieu le permette ou
data/cards.ts,card-267,Michée 6:8,Heschel,true,COPYRIGHT (†1972 → 2042),"Le verset le plus cité de Michée résume toute la Torah en trois verbes : agir justement (mishpat), aimer la bonté (chesed), marcher humblement avec Dieu (hatzne"
data/cards.ts,card-268,Isaïe 42:10,Sfat Emet,true,likely-PD-or-traditional,"Isaïe appelle à un chant neuf — karot, un chant qui n'existe pas encore, qui doit naître de la rencontre avec la nouveauté de Dieu. Dieu fait du neuf à chaque i"
data/cards.ts,card-269,Isaïe 6:3,Heschel,true,COPYRIGHT (†1972 → 2042),Le Kaddoush de la vision d'Isaïe est la doxologie centrale de la liturgie juive (Kedushah). La sainteté de Dieu n'est pas son éloignement — sa gloire remplit la
data/cards.ts,card-270,Zacharie 8:19,Lévinas,true,COPYRIGHT (†1995 → 2065),Zacharie condense en quatre mots (ahavu emet ve-hashalom) le programme de la vie spirituelle et sociale. La vérité sans paix devient violence ; la paix sans vér
data/cards.ts,card-271,Mishley 3:5,Rabbi Joseph B. Soloveitchik,true,COPYRIGHT (†1993 → 2063),Ce proverbe ne condamne pas la raison mais la pointe de sa limite : la raison seule ne suffit pas pour traverser la vie. La confiance en Dieu n'est pas irration
data/cards.ts,card-272,Mishley 3:17,Ramchal,true,likely-PD-or-traditional,Ce verset sur la Torah — chanté en synagogue lors du retour du rouleau dans l'arche — révèle que la Torah n'est pas fardeau mais chemin de douceur. La loi divin
data/cards.ts,card-273,Mishley 31:10,Baal Shem Tov,true,likely-PD-or-traditional,"L'Eishet Hayil chanté chaque vendredi soir est une célébration de la femme comme force créatrice, morale et spirituelle au foyer. La tradition kabbalistique voi"
data/cards.ts,card-274,Kohélet 8:15,Heschel,true,COPYRIGHT (†1972 → 2042),"Kohélet, après avoir sondé la vanité de toutes choses, ne conclut pas au nihilisme mais à la célébration du présent. La joie dans les petits plaisirs — manger,"
data/cards.ts,card-275,Kohélet 12:13,Ramchal,true,likely-PD-or-traditional,"Après avoir tout questionné — le plaisir, la sagesse, le travail, la mort — Kohélet revient à l'essentiel. Non pas par capitulation intellectuelle mais par conv"
data/cards.ts,card-276,"Talmud Bavli, Sanhédrin 37a",Lévinas,true,COPYRIGHT (†1995 → 2065),"Cette affirmation audacieuse du Talmud est la base de la dignité infinie de chaque personne. Non pas ""je suis la seule personne qui compte"" mais ""mon existence"
data/cards.ts,card-277,Pirké Avot 1:15 — Shammaï,Baal Shem Tov,true,likely-PD-or-traditional,"Shammaï, connu pour sa rigueur, laisse ce conseil surprenant : accueillir chaque personne avec un beau visage (sevar panim yafot). L'accueil chaleureux n'est pa"
data/cards.ts,card-278,Pirké Avot 1:14 — Hillel,Lévinas,true,COPYRIGHT (†1995 → 2065),Hillel formule ici la dialectique fondamentale de l'existence morale. La responsabilité personnelle est indispensable — personne ne peut vivre ma vie à ma place
data/cards.ts,card-279,Pirké Avot 2:16 — Rabbi Tarfon,Heschel,true,COPYRIGHT (†1972 → 2042),Ce principe de Rabbi Tarfon libère de la paralysie perfectionniste. Je n'ai pas à résoudre tous les problèmes du monde — mais je dois contribuer à ma mesure. L'
data/cards.ts,card-280,Pirké Avot 2:5 — Hillel,Rabbi Joseph B. Soloveitchik,true,COPYRIGHT (†1993 → 2063),"Hillel appelle à une grandeur morale qui ne dépend pas de l'environnement. Là où personne ne fait ce qui est juste, sois toi la justice. Cette maxime s'adresse"
data/cards.ts,card-281,Tehillim 37:5,Baal Shem Tov,true,likely-PD-or-traditional,"Le Psaume 37 est une méditation sur la confiance en Dieu face à l'injustice apparente. ""Remets"" (gal) signifie littéralement ""roule sur Dieu"" — donner à porter"
data/cards.ts,card-282,Tehillim 27:8,Heschel,true,COPYRIGHT (†1972 → 2042),"Le Psaume 27 — chanté pendant les 40 jours de Eloul jusqu'à Hoshana Rabba — est une quête du visage de Dieu. ""Chercher le visage"" (bakesh panim) exprime le dési"
data/cards.ts,card-283,Tehillim 118:1,Sfat Emet,true,likely-PD-or-traditional,"Ce refrain du Hallel — chanté à Pessah, Shavuot, Soukot et Hanoukkah — est l'acte de foi le plus répété de la liturgie juive. La bonté de Dieu (chesed) dure le'"
data/cards.ts,card-284,Tehillim 143:6,Rabbi Nahman,true,likely-PD-or-traditional,David décrit le désir de Dieu par la métaphore du sol aride assoiffé de pluie. Le désir spirituel authentique — la tsimtzon ha-nefesh (soif de l'âme) — est le s
data/cards.ts,card-285,Tehillim 145:20,Chofetz Chaim,true,likely-PD-or-traditional,"Le Psaume 145 (Ashrei) — le seul psaume dit trois fois par jour dans la liturgie — culmine dans cette promesse de protection. Dieu ""garde"" (shomer) ceux qui l'a"
data/cards.ts,card-286,"Maïmonide, Michné Torah — Yesodei HaTorah 1:1",Maïmonide,true,likely-PD-or-traditional,Maïmonide ouvre son code juridique non par un commandement rituel mais par la connaissance de Dieu — le Être nécessaire dont l'existence est la condition de tou
data/cards.ts,card-287,"Maïmonide, Michné Torah — Hilkhot Teshuvah 3:5",Maïmonide,true,likely-PD-or-traditional,"Maïmonide élargit l'accès à l'olam ha-ba (le monde à venir) à tous les humains de bonne volonté, pas seulement aux juifs. Sa vision universaliste — issue de sa"
data/cards.ts,card-288,"Talmud Bavli, Shabbat 30b",Baal Shem Tov,true,likely-PD-or-traditional,"Ce passage talmudique lie la présence divine (Shekhinah) à la joie dans la pratique. Non à la tristesse, non à la rigueur anxieuse, non à l'ascèse joyless — mai"
data/cards.ts,card-289,Sifrei Devarim 33 — commentaire rabbinique,Sfat Emet,true,likely-PD-or-traditional,Cette exigence rabbinique est une invitation au renouvellement permanent de la relation avec la Torah. Lire les mêmes textes avec un regard neuf — y découvrir c
data/cards.ts,card-290,Vayikra 19:18 — commentaire de Rabbi Akiva,Lévinas,true,COPYRIGHT (†1995 → 2065),"Rabbi Akiva voit dans ce commandement le klal gadol — le grand principe qui contient toute la Torah. Mais ""comme toi-même"" mérite réflexion : si tu ne t'aimes p"
data/cards.ts,card-291,Tehillim 27:13,Rabbi Joseph B. Soloveitchik,true,COPYRIGHT (†1993 → 2063),"La phrase de David, inachevée dans le texte massorétique, est la plus émouvante du Psautier. ""Si je n'avais pas la foi..."" — sous-entendu : que serait-il arrivé"
data/cards.ts,card-292,Tehillim 33:3,Sfat Emet,true,likely-PD-or-traditional,"L'invitation récurrente aux ""cantiques nouveaux"" dans les Psaumes porte un message : la relation à Dieu ne doit pas se scléroser dans la répétition mécanique. C"
data/cards.ts,card-293,Tehillim 121:8,Chofetz Chaim,true,likely-PD-or-traditional,"Le Psaume 121 (Shir LaMa'alot — chant des montées) est le psaume des voyageurs et pèlerins. Il se clôt par cette promesse totale : Dieu garde chaque ""aller"" et"
data/cards.ts,card-294,Tehillim 6:3,Rabbi Nahman,true,likely-PD-or-traditional,"Le psaume de la maladie et de l'angoisse profonde. David ne masque pas sa souffrance devant Dieu — il l'expose dans toute sa crudité : épuisement, trouble des o"
data/cards.ts,card-295,Mishley 31:25,Heschel,true,COPYRIGHT (†1972 → 2042),"Cet image de l'Eishet Hayil (femme de valeur) décrit une personne qui affronte le futur sans anxiété. ""Elle rit au jour à venir"" — non par légèreté mais par con"
data/cards.ts,card-296,"Talmud Bavli, Gittin 43a",Rabbi Nahman,true,likely-PD-or-traditional,Cette assertion talmudique est anti-perfectionniste. L'erreur et la chute ne sont pas des échecs spirituels mais des parties nécessaires du processus d'apprenti
data/cards.ts,card-297,"Talmud Bavli, Yoma 38b",Maïmonide,true,likely-PD-or-traditional,Ce passage sur la miséricorde divine est profondément libérateur. Dieu ne compare pas à un idéal abstrait ou à d'autres personnes — Il juge chacun selon son pro
data/cards.ts,card-298,"Rabbi Nahman de Braslav, Liqoutey Moharan",Rabbi Nahman,true,likely-PD-or-traditional,Rabbi Nahman décrit avec une intensité fiévreuse le désir de Dieu qui habite toute âme humaine. Ce désir n'est pas toujours calme et serein — il est parfois brû
data/cards.ts,card-299,"Rabbi Nahman de Braslav, Liqoutey Moharan II:4",Rabbi Nahman,true,likely-PD-or-traditional,Rabbi Nahman identifie la hashgacha pratit (providence particulière) comme le cœur de toute foi. Croire que Dieu s'intéresse à chaque détail de ma vie — non seu
data/cards.ts,card-300,"Talmud Yerushalmi, Berakhot 4:2",Sfat Emet,true,likely-PD-or-traditional,"Le Talmud de Jérusalem propose une méditation quotidienne sur la fraîcheur de l'existence. Se voir ""comme né aujourd'hui"" — c'est réinitialiser le regard, aband"
data/cards.ts,card-301,"Baal Shem Tov, Keter Shem Tov 2",Baal Shem Tov,true,likely-PD-or-traditional,Le Baal Shem Tov développe ici une théologie de la liberté : Dieu a créé le libre-arbitre non malgré Lui-même mais comme expression de Son amour. Un amour qui c
data/cards.ts,card-302,"Baal Shem Tov, Sefer Ba'al Shem Tov",Baal Shem Tov,true,likely-PD-or-traditional,Le Baal Shem Tov enseigne la puissance extraordinaire de la pensée humaine dans la cosmologie kabbalistique. Chaque pensée a un impact sur les mondes spirituels
data/cards.ts,card-303,"Talmud Bavli, Avodah Zarah 54b (adapté)",Baal Shem Tov,true,likely-PD-or-traditional,La tradition kabbalistique distingue le neis galui (miracle ouvert) du neis nistar (miracle caché). Le monde naturel est rempli de miracles cachés que seul le r
data/cards.ts,card-304,Zohar II:86b (Aramaic/Hebrew),Rav Kook,true,PD (†1935),Le Zohar décrit Moïse non comme un prophète ordinaire mais comme un transparent total — un canal par lequel la Shekhinah elle-même parlait. Cette transparence e
data/cards.ts,card-305,"Talmud Bavli, Berakhot 34b",Rabbi Joseph B. Soloveitchik,true,COPYRIGHT (†1993 → 2063),Ce renversement magnifique décrit la grandeur cachée. L'homme vraiment grand est celui qui ne réalise pas pleinement sa propre grandeur — il est plus que ce qu'
data/cards.ts,card-306,"Rashi, Commentaire sur Vayikra 19:2",Ramban,true,likely-PD-or-traditional,"Rashi (1040-1105), le commentateur par excellence de la Torah et du Talmud, lit ""soyez saints"" comme une invitation à la retenue et à la délicatesse morale. La"
data/cards.ts,card-307,"Rashi, Commentaire sur Bereshit 1:1",Rashi,true,likely-PD-or-traditional,Rashi ouvre son commentaire de la Torah par une question fondamentale : pourquoi la Torah commence-t-elle par la Création et non par la première mitsvah ? Sa ré
data/cards.ts,card-308,"Talmud Bavli, Shevuot 39a",Rav Kook,true,PD (†1935),"""Arevim"" signifie à la fois ""garants"" et ""mélangés"". Les âmes juives sont intimement liées — la faute de l'un affecte la communauté ; la mitsvah de l'un bénéfic"
data/cards.ts,card-309,"Talmud Bavli, Berakhot 17a",Baal Shem Tov,true,likely-PD-or-traditional,Ce principe talmudique démocratise la pratique religieuse. Ni la quantité des dons ni l'éloquence des prières ne définissent la valeur de l'acte — c'est l'inten
data/cards.ts,card-310,Kohélet 8:1,Sfat Emet,true,likely-PD-or-traditional,Kohélet souligne une vérité observable : la sagesse intérieure se manifeste extérieurement. Le visage de l'homme sage rayonne — non par beauté physique mais par
data/cards.ts,card-311,"Abraham Joshua Heschel, Man's Quest for God",Heschel,true,COPYRIGHT (†1972 → 2042),"Heschel distingue deux modèles de prière : la prière-transaction (je demande, Dieu donne) et la prière-glorification (je me tiens devant Dieu). La seconde est p"
data/cards.ts,card-312,"Abraham Joshua Heschel, Who Is Man?",Heschel,true,COPYRIGHT (†1972 → 2042),"Le diagnostic de Heschel sur la modernité : l'efficacité techniciste a tué l'émerveillement. Nous expliquons, mesurons, contrôlons — et perdons la capacité de v"
data/cards.ts,card-313,"Abraham Joshua Heschel, God in Search of Man",Heschel,true,COPYRIGHT (†1972 → 2042),Heschel renverse la direction habituelle de la recherche spirituelle. Ce n'est pas l'homme qui part à la recherche d'un Dieu caché — c'est Dieu qui cherche l'ho
data/cards.ts,card-314,"Abraham Joshua Heschel, The Sabbath",Heschel,true,COPYRIGHT (†1972 → 2042),"Heschel voit dans le Shabbat la libération de la dictature de la productivité. Six jours, l'homme est ce qu'il fait. Le Shabbat, il est simplement ce qu'il est"
data/cards.ts,card-315,"Abraham Joshua Heschel, The Prophets",Heschel,true,COPYRIGHT (†1972 → 2042),Heschel suit les prophètes : on ne peut adorer Dieu et ignorer la souffrance humaine. La piété sans justice est une caricature de la foi. Isaïe et Amos l'ont cr
data/cards.ts,card-316,"Rabbi Joseph B. Soloveitchik, The Lonely Man of Faith (1965)",Rabbi Joseph B. Soloveitchik,true,COPYRIGHT (†1993 → 2063),"Le Rav Soloveitchik (1903-1993) décrit la solitude fondamentale de l'homme de foi dans un monde rationalisé. Ses préoccupations profondes — sens, mort, relation"
data/cards.ts,card-317,"Rabbi Joseph B. Soloveitchik, Halakhic Man (1944)",Rabbi Joseph B. Soloveitchik,true,COPYRIGHT (†1993 → 2063),"Dans son chef-d'œuvre Halakhic Man, Soloveitchik défend l'idéal halakhique contre l'idéalisme romantique : la halakha n'est pas un carcan bureaucratique mais le"
data/cards.ts,card-318,"Rabbi Joseph B. Soloveitchik, On Repentance",Rabbi Joseph B. Soloveitchik,true,COPYRIGHT (†1993 → 2063),"Soloveitchik enseigne que la teshuvah authentique est un acte créatif, non seulement pénitentiel. Le repentir passif — regretter le passé — n'est que la moitié."
data/cards.ts,card-319,"Rabbi Joseph B. Soloveitchik, Halakhic Man",Rabbi Joseph B. Soloveitchik,true,COPYRIGHT (†1993 → 2063),"L'imitation Dei (imitatio Dei) selon Soloveitchik est dynamique et créatrice. Comme Dieu crée ex nihilo, l'homme crée dans sa sphère — construisant, découvrant,"
data/cards.ts,card-320,"Rabbi Joseph B. Soloveitchik, The Shabbat",Rabbi Joseph B. Soloveitchik,true,COPYRIGHT (†1993 → 2063),Soloveitchik médite sur la sanctification du temps. Le Shabbat n'est pas seulement repos — c'est la sacralisation d'une dimension de l'existence que la semaine
data/cards.ts,card-321,Pirké Avot 3:1 — Akavya ben Mahalalel,Rabbi Joseph B. Soloveitchik,true,COPYRIGHT (†1993 → 2063),"Akavya ben Mahalalel formule en une phrase la triple question existentielle : origine, destin, responsabilité. Cette triade n'est pas invitation à l'angoisse ma"
data/cards.ts,card-322,Pirké Avot 3:14 — Rabbi Akiva,Rav Kook,true,PD (†1935),Rabbi Akiva développe ici une théologie de la dignité humaine fondée sur l'amour divin. Ce n'est pas seulement que l'homme a été créé à l'image de Dieu — c'est
data/cards.ts,card-323,Pirké Avot 4:1 — Ben Zoma,Rabbi Joseph B. Soloveitchik,true,COPYRIGHT (†1993 → 2063),Ben Zoma renverse les définitions conventionnelles. La vraie sagesse n'est pas érudition mais ouverture — celui qui peut apprendre de n'importe qui est plus sag
data/cards.ts,card-324,Pirké Avot 4:21 — Rabbi Eliezer HaKappar,Sfat Emet,true,likely-PD-or-traditional,"Rabbi Eliezer HaKappar identifie trois forces qui aliènent l'homme de lui-même et du monde : la jalousie (regard fixé sur l'autre), le désir insatiable (regard"
data/cards.ts,card-325,Pirké Avot 6:1 — Rabbi Meir,Rav Kook,true,PD (†1935),"Rabbi Meir décrit l'état d'un homme dont la Torah est devenue raison d'être et non moyen. Étudier ""lishmah"" — pour l'amour de la Torah elle-même — transforme l'"
data/cards.ts,card-326,Hosea 6:6,Heschel,true,COPYRIGHT (†1972 → 2042),Hosée formule l'un des passages prophétiques les plus révolutionnaires : Dieu préfère le chesed vécu à la liturgie extérieure. Non que les sacrifices soient mau
data/cards.ts,card-327,Amos 5:24,Heschel,true,COPYRIGHT (†1972 → 2042),"Amos, paysan et éleveur de troupeaux devenu prophète, exprime la vision divine de la justice sociale avec une image d'une puissance incomparable. La justice ne"
data/cards.ts,card-328,Yechezkel 36:26,Rav Kook,true,PD (†1935),"Ézéchiel prophétise la transformation la plus profonde qui soit : non pas une réforme extérieure mais une transplantation intérieure. Le ""lev habasar"" — cœur de"
